ListingKey,ListingNumber,ListingCreationDate,CreditGrade,Term,LoanStatus,ClosedDate,BorrowerAPR,BorrowerRate,LenderYield,EstimatedEffectiveYield,EstimatedLoss,EstimatedReturn,ProsperRating (numeric),ProsperRating (Alpha),ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CurrentlyInGroup,GroupKey,DateCreditPulled,CreditScoreRangeLower,CreditScoreRangeUpper,FirstRecordedCreditLine,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,OpenRevolvingAccounts,OpenRevolvingMonthlyPayment,InquiriesLast6Months,TotalInquiries,CurrentDelinquencies,AmountDelinquent,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,RevolvingCreditBalance,BankcardUtilization,AvailableBankcardCredit,TotalTrades,TradesNeverDelinquent (percentage),TradesOpenedLast6Months,DebtToIncomeRatio,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,LoanKey,TotalProsperLoans,TotalProsperPaymentsBilled,OnTimeProsperPayments,ProsperPaymentsLessThanOneMonthLate,ProsperPaymentsOneMonthPlusLate,ProsperPrincipalBorrowed,ProsperPrincipalOutstanding,ScorexChangeAtTimeOfListing,LoanCurrentDaysDelinquent,LoanFirstDefaultedCycleNumber,LoanMonthsSinceOrigination,LoanNumber,LoanOriginalAmount,LoanOriginationDate,LoanOriginationQuarter,MemberKey,MonthlyLoanPayment,LP_CustomerPayments,LP_CustomerPrincipalPayments,LP_InterestandFees,LP_ServiceFees,LP_CollectionFees,LP_GrossPrincipalLoss,LP_NetPrincipalLoss,LP_NonPrincipalRecoverypayments,PercentFunded,Recommendations,InvestmentFromFriendsCount,InvestmentFromFriendsAmount,Investors
CB933488412687846AFD54E,465044,2010-07-06 08:09:40.867000000,,36,Completed,2012-01-10,0.07439,0.071,0.061,0.055,0.006,0.055,7.0,AA,10.0,6,CT,Other,Full-time,114.0,True,False,,2010-07-06 08:09:36,740.0,759.0,1989-10-06 00:00:00,9.0,8.0,13.0,5,249.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11431.0,0.61,6701.0,13.0,1.0,0.0,2.38,"$1-24,999",True,291.666667,383F359271461321523F76D,,,,,,,,,0,,44,43431,1200,2010-07-16 00:00:00,Q3 2010,D4DD3488024548196A0A3B6,37.11,1266.1,1200.0,66.1,-9.34,0.0,0.0,0.0,0.0,1.0,0,0,0.0,44
390B3391384549701380B8F,155155,2007-06-20 07:56:13.390000000,B,36,Completed,2010-06-09,0.16988,0.1627,0.1427,,,,,,,0,,Tradesman - Carpenter,Full-time,66.0,True,True,C80D337515684920818AB06,2007-06-20 07:43:00.203000000,700.0,719.0,1999-11-16 00:00:00,17.0,9.0,24.0,7,278.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,11575.0,0.84,2045.0,24.0,0.91,0.0,10.01,"$1-24,999",False,0.083333,A8B43393239322574F7BD01,,,,,,,,,0,,81,16520,8500,2007-06-29 00:00:00,Q2 2007,C27F33806686079288F447D,299.97,10584.64,8500.01,2084.63,-136.52,0.0,0.0,0.0,0.0,1.0,0,0,0.0,35
7E2F357834405788000A543,772263,2013-05-07 16:32:36.630000000,,36,Current,,0.33286,0.2932,0.2832,0.2575,0.1425,0.115,2.0,E,4.0,1,AR,Other,Other,0.0,False,False,,2013-05-07 16:32:34,680.0,699.0,1979-11-06 00:00:00,7.0,7.0,15.0,6,216.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,6363.0,0.71,1900.0,13.0,0.92,1.0,7.27,"$1-24,999",True,125.0,A3413681979981536D786B8,,,,,,,,,0,,10,90713,2000,2013-05-17 00:00:00,Q2 2013,49683577432906371D8E9F4,84.16,757.44,346.89,410.55,-14.01,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1
E6CC351780867628952718C,510517,2011-06-09 04:19:44.830000000,,36,Chargedoff,2013-01-24,0.35643,0.3199,0.3099,0.2917,0.203,0.0887,1.0,HR,2.0,1,OH,Food Service,Employed,22.0,True,False,,2011-06-09 04:19:32,660.0,679.0,1992-11-25 00:00:00,16.0,13.0,47.0,13,806.0,0.0,3.0,4.0,8706.0,72.0,0.0,0.0,30999.0,0.62,17334.0,47.0,0.7,0.0,10.01,"$1-24,999",True,291.666667,62DE3622516026731476DF2,,,,,,,,,532,19.0,33,50633,4000,2011-06-24 00:00:00,Q2 2011,B85134181823897450505F3,174.2,2468.8,1046.79,1422.01,-43.05,-5.1,2953.21,2953.21,0.0,1.0,0,0,0.0,20
3C2435590765155000C452A,645115,2012-09-24 13:25:07.943000000,,36,Chargedoff,2013-07-01,0.35796999999999995,0.3177,0.3077,0.2896,0.1625,0.1271,1.0,HR,4.0,1,PA,Skilled Labor,Employed,155.0,False,False,,2012-09-24 13:25:06,720.0,739.0,1999-11-10 00:00:00,3.0,3.0,32.0,1,36.0,1.0,2.0,1.0,92.0,5.0,1.0,0.0,1668.0,0.09,15232.0,24.0,0.76,1.0,5.36,"$1-24,999",True,116.66666699999999,3F79366333576514485D4E3,,,,,,,,,374,9.0,17,75186,3000,2012-10-01 00:00:00,Q4 2012,CFAA3559521092307170A35,130.28,506.12,147.84,358.28,-7.68,0.0,2852.16,2852.16,0.0,1.0,0,0,0.0,45
3F8234171121328261DC0A0,305657,2008-04-07 12:31:39.113000000,HR,36,Chargedoff,2011-02-15,0.36336,0.339,0.329,,,,,,,4,UT,Other,Retired,42.0,True,False,,2008-03-31 12:36:59.660000000,520.0,539.0,1977-02-01 00:00:00,10.0,13.0,35.0,10,853.0,3.0,14.0,9.0,29369.0,46.0,0.0,0.0,25860.0,1.01,56.0,29.0,0.55,1.0,3.73,"$1-24,999",True,500.0,8F86341839596629575D4E7,,,,,,,,,1241,34.0,71,29750,1800,2008-04-16 00:00:00,Q2 2008,68493413910216243624492,80.31,2358.99,1193.96,1165.03,-31.27,-68.27,606.03,606.04,0.0,1.0,1,0,0.0,33
700F3388579539383A15814,138452,2007-05-16 10:50:25.993000000,A,36,Completed,2007-11-05,0.11254000000000002,0.0999,0.0949,,,,,,,0,CA,Computer Programmer,Full-time,98.0,True,False,,2007-05-07 12:26:02.253000000,740.0,759.0,1992-10-09 00:00:00,9.0,8.0,24.0,7,1509.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,170578.0,0.91,15623.0,24.0,1.0,0.0,10.01,"$1-24,999",False,0.083333,2E8A3389607379247D4273F,,,,,,,,,0,,82,15342,1377,2007-05-24 00:00:00,Q2 2007,559433672840909441C927A,44.43,1425.87,1377.0,48.87,-2.43,0.0,0.0,0.0,0.0,1.0,0,0,0.0,63
4393339005105845147FF0C,144638,2007-05-30 13:50:44.027000000,B,36,Chargedoff,2008-06-08,0.24289000000000002,0.2335,0.2235,,,,,,,0,OR,Student - Technical School,Not employed,41.0,False,True,E083336564485679374FC60,2007-05-20 13:32:52.383000000,700.0,719.0,1983-10-01 00:00:00,15.0,13.0,28.0,13,692.0,0.0,7.0,1.0,360.0,5.0,0.0,0.0,20872.0,0.53,8935.0,27.0,0.96,0.0,10.01,Not employed,False,0.083333,F6EF33917499939554FB7AA,,,,,,,,,2222,12.0,81,15803,2000,2007-06-08 00:00:00,Q2 2007,C02E338518417893642E597,77.78,544.46,287.12,257.34,-11.02,0.0,1712.88,1712.88,0.0,1.0,0,0,0.0,13
4F0A3387646123176258169,123273,2007-04-13 16:18:43.147000000,E,36,Completed,2010-04-26,0.02323,0.01,0.0,,,,,,,0,MA,Teacher,Part-time,18.0,False,False,,2007-04-13 15:57:33.507000000,580.0,599.0,2000-10-11 00:00:00,5.0,5.0,13.0,3,107.0,2.0,5.0,4.0,2897.0,18.0,0.0,0.0,259.0,0.12,1841.0,10.0,0.4,0.0,10.01,"$1-24,999",True,34.583333,52A23387634142016CDEB7A,,,,,,,,,0,,83,13410,6001,2007-04-26 00:00:00,Q2 2007,7F953384931576316DC011D,153.81,6109.9,6016.35,93.55,-93.55,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1
ECD03369142527673CD6A69,43585,2006-09-30 21:28:55.820000000,A,36,Chargedoff,2008-09-04,0.15893,0.15,0.145,,,,,,,0,AL,Student - Technical School,Not available,,False,False,,2006-09-30 21:08:44.007000000,740.0,759.0,2002-08-08 00:00:00,,,9.0,4,118.0,1.0,1.0,0.0,,0.0,0.0,,,,,,,,2.25,Not displayed,True,83.333333,541133692820437423F2E02,,,,,,,,,2134,23.0,89,3760,2000,2006-10-06 00:00:00,Q4 2006,7AFF3369990596692E3FBC5,69.33,1247.94,888.34,359.6,-11.98,0.0,1111.67,1111.66,0.0,1.0,0,0,0.0,21
EECF33910338356978990A5,149183,2007-06-08 15:54:55.640000000,D,36,Completed,2007-08-29,0.16392,0.1525,0.1425,,,,,,,0,FL,Student - College Junior,Part-time,37.0,False,True,89D83365278167779FCAD19,2007-06-08 15:49:28.673000000,600.0,619.0,2005-09-09 00:00:00,4.0,4.0,18.0,4,92.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,701.0,0.53,571.0,4.0,0.75,3.0,10.01,"$1-24,999",False,0.083333,29F43391971593665D8ED92,,,,,,,,,0,,81,16084,1570,2007-06-15 00:00:00,Q2 2007,7E6F338235940229482671E,54.62,1618.34,1570.0,48.34,-3.17,0.0,0.0,0.0,0.0,1.0,1,1,500.0,12
AD6135568812576593CEABD,633661,2012-09-04 12:05:33.253000000,,12,Completed,2013-12-05,0.18192,0.1246,0.1146,0.1127,0.0574,0.0553,5.0,B,8.0,7,CA,Clerical,Employed,75.0,False,False,,2012-09-04 12:05:31,740.0,759.0,2007-06-24 00:00:00,6.0,6.0,10.0,9,294.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1495.0,0.08,17005.0,10.0,1.0,1.0,10.01,"$1-24,999",True,3.75,DE04366174295162280B615,,,,,,,,,0,,18,73719,10000,2012-09-11 00:00:00,Q3 2012,4E2735564628096306FA6AC,721.17,10843.74,9999.97,843.77,-57.0,-251.8,0.0,0.0,0.0,1.0,0,0,0.0,60
5A853393596836711B64A0A,164805,2007-07-07 12:22:11.970000000,D,36,Completed,2008-06-25,0.21806,0.1995,0.1895,,,,,,,0,WA,Truck Driver,Full-time,2.0,False,False,,2007-07-07 12:06:41.713000000,620.0,639.0,1990-09-05 00:00:00,3.0,2.0,19.0,1,15.0,1.0,10.0,1.0,0.0,2.0,1.0,1.0,171.0,0.57,129.0,16.0,0.76,1.0,10.01,"$1-24,999",False,0.083333,47AD339441290682026EAF7,,,,,,,,,0,,80,17141,1000,2007-07-23 00:00:00,Q3 2007,AB503379419800604536603,37.14,1072.95,1000.0,72.95,-3.66,0.0,0.0,0.0,0.0,1.0,0,0,0.0,17
F13433970073432676F7242,184395,2007-08-09 09:07:15.930000000,D,36,Completed,2010-02-23,0.15713,0.15,0.14,,,,,,,0,,Student - College Senior,Part-time,33.0,False,True,FB7E337608795605823EDCF,2007-07-17 04:13:38.573000000,620.0,639.0,2001-08-03 00:00:00,8.0,7.0,13.0,7,528.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10503.0,0.46,11790.0,12.0,1.0,4.0,10.01,"$1-24,999",False,0.083333,31F0339765433303829C47E,,,,,,,,,0,,79,18258,2500,2007-08-23 00:00:00,Q3 2007,17083394361508690A15721,86.66,3067.77,2500.0,567.77,-37.85,0.0,0.0,0.0,0.0,1.0,0,1,50.0,79
5D9E3369788119034B7E04A,47445,2006-10-12 07:39:21.860000000,HR,36,Defaulted,2007-10-17,0.10692,0.09,0.085,,,,,,,0,MS,Teacher,Not available,,False,False,,2006-10-10 05:21:26.843000000,480.0,499.0,1994-09-20 00:00:00,,,26.0,1,15.0,1.0,11.0,5.0,,26.0,3.0,,,,,,,,4.42,Not displayed,True,241.666667,0F3233714759700090FEC92,,,,,,,,,190,12.0,89,3982,4750,2006-10-18 00:00:00,Q4 2006,3ACD33705552588669319DE,153.27,1047.54,819.35,228.19,-12.67,0.0,3930.64,3930.65,0.0,1.0,0,0,0.0,1
70FB3384935049597D375EA,115499,2007-03-25 14:14:37.650000000,D,36,Chargedoff,2007-12-16,0.22744,0.22,0.19,,,,,,,0,TX,Other,Self-employed,20.0,True,True,949E33681715508075FDE1C,2007-03-18 11:41:04.147000000,620.0,639.0,2004-01-09 00:00:00,5.0,4.0,7.0,1,0.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,3497.0,0.0,0.0,5.0,0.71,0.0,10.01,"$1-24,999",False,0.083333,1AF63386516678006601CFB,,,,,,,,,2366,8.0,83,12867,22000,2007-04-17 00:00:00,Q2 2007,927E33837578676674A4A2A,840.19,2413.07,1338.06,1075.01,-53.75,-31.7779,20661.94,20661.94,985.0,1.0,1,1,300.0,412
45DE338580735694363AE89,118968,2007-04-04 11:37:44.590000000,E,36,Completed,2010-02-22,0.30564,0.29,0.28,,,,,,,0,IL,Homemaker,Retired,25.0,False,True,5F7333745770009842EE0A7,2007-03-29 11:09:37.873000000,560.0,579.0,1994-09-30 00:00:00,23.0,21.0,37.0,21,1293.0,3.0,8.0,1.0,72.0,0.0,0.0,0.0,28356.0,0.94,806.0,32.0,0.78,0.0,10.01,"$1-24,999",False,0.083333,EC7E33865090790428A7932,,,,,,,,,0,,83,12966,7600,2007-04-18 00:00:00,Q2 2007,1A443386251564359A6DCF6,318.48,11460.34,7600.0,3860.34,-133.12,0.0,0.0,0.0,0.0,1.0,0,0,0.0,33
24953413531928636670184,283481,2008-02-23 17:00:30.653000000,C,36,Chargedoff,2009-04-05,0.24486999999999998,0.23,0.22,,,,,,,4,MO,Other,Retired,361.0,False,False,,2008-02-02 16:27:55.770000000,640.0,659.0,1973-10-01 00:00:00,3.0,4.0,6.0,3,823.0,0.0,1.0,2.0,4445.0,14.0,0.0,0.0,22634.0,1.01,0.0,6.0,0.66,0.0,2.1,"$1-24,999",True,825.0,ED6D34150362658369DABF3,1.0,14.0,13.0,1.0,0.0,4000.0,2838.04,0.0,1922,13.0,72,28064,3800,2008-03-04 00:00:00,Q1 2008,F5523374750648112D607E5,147.1,1206.8,627.36,579.44,-23.89,-57.66,3172.64,3172.64,0.0,1.0,1,1,55.0,94
5FE73529451087755D5E93C,534154,2011-10-19 11:04:02.347000000,,36,Completed,2014-02-26,0.2951,0.2599,0.2499,0.2437,0.112,0.1317,3.0,D,6.0,3,WI,Civil Service,Employed,120.0,False,False,,2011-10-19 11:03:58,660.0,679.0,1997-03-17 00:00:00,3.0,3.0,12.0,3,70.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,768.0,0.54,632.0,10.0,0.66,0.0,3.64,"$1-24,999",True,175.0,A8FE36326726415716D7A01,,,,,,,,,0,,29,55330,7000,2011-10-31 00:00:00,Q4 2011,ABAA3530135744420A69B64,282.0,9944.78,7000.0,2944.78,-113.3,0.0,0.0,0.0,0.0,1.0,0,0,0.0,116
C86A33740077004711BAE73,65457,2006-11-22 15:17:40.830000000,C,36,Completed,2009-11-29,0.17722000000000002,0.17,0.16,,,,,,,0,FL,Other,Not available,,True,True,5AFC33643897547591BD1C8,2006-11-17 14:49:18.643000000,640.0,659.0,1995-02-22 00:00:00,,,46.0,11,415.0,6.0,15.0,0.0,,0.0,0.0,,,,,,,,4.03,Not displayed,True,500.0,5C0033740332883198D35D0,,,,,,,,,0,,88,5019,3000,2006-11-29 00:00:00,Q4 2006,49D03374500975591FA7112,101.12,3826.36,3000.0,826.36,-25.04,0.0,0.0,0.0,0.0,1.0,0,0,0.0,13
654B3385349279104BF5479,117443,2007-03-30 23:28:22.497000000,B,36,Completed,2008-09-30,0.13393,0.1269,0.1069,,,,,,,0,WA,Teacher,Self-employed,74.0,False,True,783C3371218786870A73D20,2007-03-24 00:45:28.760000000,680.0,699.0,2001-06-26 00:00:00,2.0,2.0,2.0,2,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,2.0,1.0,0.0,10.01,"$1-24,999",False,0.083333,7FC63385672291656CEE3E0,,,,,,,,,0,,83,12674,3500,2007-04-11 00:00:00,Q2 2007,5D193384965112280C63D3A,117.41,3716.78,3500.0,216.78,-18.56,0.0,0.0,0.0,0.0,1.0,1,1,100.0,126
BDAF337783682924919EA5E,79344,2006-12-29 15:07:30.150000000,D,36,Completed,2009-12-30,0.21739,0.21,0.205,,,,,,,0,,Clerical,Not available,,True,False,,2006-12-29 14:59:20.247000000,600.0,619.0,1982-11-18 00:00:00,,,62.0,6,205.0,6.0,9.0,0.0,,0.0,1.0,,,,,,,,6.66,Not displayed,True,583.333333,66B33377071653118133FC0,,,,,,,,,0,,86,6152,4900,2007-01-08 00:00:00,Q1 2007,F3E233768769586221CE054,126.74,6084.59,4342.88,1741.71,-41.11,0.0,0.0,0.0,0.0,1.0,0,0,0.0,39
26483540892691919371F0F,568660,2012-03-14 15:22:22.903000000,,36,Chargedoff,2012-10-16,0.33973000000000003,0.2999,0.2899,0.2766,0.149,0.1276,2.0,E,1.0,1,NJ,Administrative Assistant,Employed,41.0,True,False,,2012-03-13 17:39:20,640.0,659.0,1982-06-10 00:00:00,16.0,14.0,49.0,7,145.0,1.0,8.0,4.0,2852.0,5.0,0.0,0.0,2626.0,0.21,8890.0,45.0,0.86,1.0,5.05,"$25,000-49,999",True,2416.666667,C72D36448975244702E248D,1.0,6.0,6.0,0.0,0.0,7000.0,6239.01,-95.0,632,7.0,24,62050,4000,2012-03-16 00:00:00,Q1 2012,D4963512620149288E34554,169.78,339.56,140.76,198.8,-6.63,0.0,3859.24,3859.24,0.0,1.0,0,0,0.0,7
84153385537526561199DDA,119976,2007-04-06 13:01:26.477000000,C,36,Chargedoff,2008-10-10,0.29775999999999997,0.29,0.28,,,,,,,0,CA,Architect,Full-time,27.0,True,False,,2007-04-03 14:51:20.220000000,640.0,659.0,1998-05-13 00:00:00,7.0,6.0,13.0,2,40.0,6.0,9.0,3.0,1501.0,0.0,0.0,0.0,389.0,0.7,161.0,10.0,0.63,1.0,2.31,"$1-24,999",True,291.666667,0E813385236732706182578,,,,,,,,,2098,18.0,83,12681,5000,2007-04-11 00:00:00,Q2 2007,31763371059468428EC9D84,209.53,2708.89,1312.47,1396.42,-48.15,-60.0,3687.54,3687.53,200.0,1.0,0,0,0.0,40
A8A7338801687098332A983,129986,2007-04-28 17:18:16.820000000,A,36,Completed,2010-05-21,0.13352999999999998,0.1265,0.1215,,,,,,,0,CO,Computer Programmer,Full-time,5.0,True,False,,2007-04-17 06:36:39.050000000,720.0,739.0,1988-12-01 00:00:00,7.0,7.0,11.0,5,1148.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,51238.0,0.69,22962.0,10.0,0.9,0.0,10.01,"$1-24,999",False,0.083333,4BD1338864154489054805A,,,,,,,,,0,,82,14753,9500,2007-05-09 00:00:00,Q2 2007,71D33383165465260E8CBC0,318.49,11476.23,9500.0,1976.23,-78.11,0.0,0.0,0.0,0.0,1.0,1,1,1916.02,214
46E133824282408692EBD37,100657,2007-02-17 04:59:52.750000000,E,36,Completed,2010-02-28,0.30564,0.29,0.28,,,,,,,0,,Teacher,Full-time,6.0,True,False,,2007-02-15 11:11:57.510000000,560.0,579.0,1997-11-04 00:00:00,16.0,16.0,58.0,13,737.0,21.0,61.0,1.0,1760.0,0.0,0.0,0.0,24691.0,1.0,54.0,30.0,0.93,2.0,3.38,"$50,000-74,999",True,5416.666667,2D033381605442423234828,,,,,,,,,0,,85,7901,3500,2007-02-28 00:00:00,Q1 2007,472D3381377587082E7A2B8,116.02,5295.77,3500.0,1795.77,-61.92,0.0,0.0,0.0,0.0,1.0,0,0,0.0,25
66D333877923682244C942D,125484,2007-04-18 13:55:49.460000000,AA,36,Completed,2008-05-12,0.1019,0.095,0.085,,,,,,,0,WI,Other,Full-time,141.0,True,True,15F4336475221351830DFB3,2007-04-18 12:57:04.183000000,780.0,799.0,1991-07-17 00:00:00,4.0,4.0,10.0,4,25.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,735.0,0.03,22365.0,10.0,1.0,1.0,10.01,"$1-24,999",False,0.083333,C2DC3388273007636036866,,,,,,,,,0,,82,14039,4500,2007-05-01 00:00:00,Q2 2007,D1CC338379438775525B64C,144.15,4845.9,4500.0,345.9,-19.23,0.0,0.0,0.0,0.0,1.0,1,0,0.0,127
86EE3385204598701144E28,116847,2007-03-29 07:21:19.353000000,D,36,Chargedoff,2008-03-11,0.22945,0.222,0.202,,,,,,,0,IL,Other,Self-employed,181.0,True,True,,2007-03-13 22:48:01.620000000,620.0,639.0,1984-04-01 00:00:00,7.0,8.0,16.0,6,128.0,2.0,19.0,4.0,4608.0,0.0,3.0,2.0,5467.0,0.56,4212.0,16.0,0.75,0.0,10.01,"$1-24,999",False,0.083333,B8D33387194003615D2EB0A,,,,,,,,,2311,11.0,83,12692,9740,2007-04-11 00:00:00,Q2 2007,722C338067787324639754C,372.98,2183.71,995.34,1188.37,-39.18,-55.95,8744.66,8744.66,0.0,1.0,2,1,250.0,189
875E338627484677895DA23,122637,2007-04-12 11:11:11.900000000,A,36,Completed,2007-10-16,0.11244000000000001,0.095,0.09,,,,,,,0,,Other,Self-employed,32.0,False,True,D4873365739885009A296D8,2007-04-07 18:59:04.087000000,740.0,759.0,1994-01-31 00:00:00,7.0,6.0,16.0,6,118.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,6117.0,0.16,31083.0,16.0,1.0,1.0,10.01,"$1-24,999",False,0.083333,750A338746293894609B6F0,,,,,,,,,0,,83,13011,1000,2007-04-19 00:00:00,Q2 2007,A9F23386134093560401610,32.03,1044.04,1000.0,44.04,-2.3,0.0,0.0,0.0,0.0,1.0,0,0,0.0,57
954F3388257741560731F32,133478,2007-05-06 15:01:04.657000000,AA,36,Defaulted,2008-04-17,0.1511,0.144,0.139,,,,,,,0,CA,Other,Self-employed,35.0,True,False,,2007-04-26 11:49:56.033000000,760.0,779.0,1993-10-06 00:00:00,8.0,8.0,24.0,3,718.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,20053.0,0.49,20497.0,21.0,0.9,0.0,9.77,"$1-24,999",True,1964.0,D6D73390064079032605910,,,,,,,,,724,11.0,82,15125,25000,2007-05-18 00:00:00,Q2 2007,107D338618806164131C849,859.31,5155.86,3443.77,1712.09,-59.45,0.0,21556.22,21556.23,0.0,1.0,0,0,0.0,518
46A335447506769033B7BC8,583355,2012-04-27 09:22:51.003000000,,36,Current,,0.35796999999999995,0.3177,0.3077,0.2896,0.165,0.1246,1.0,HR,5.0,1,FL,Truck Driver,Employed,19.0,False,False,,2012-04-27 09:22:45,680.0,699.0,1998-10-10 00:00:00,4.0,3.0,8.0,1,138.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3697.0,0.9,403.0,7.0,1.0,0.0,10.01,"$1-24,999",True,2.916667,4D5736494275787514381AE,,,,,,,,,0,,22,65016,4000,2012-05-02 00:00:00,Q2 2012,1DE635459590400406D10AE,173.71,3821.62,1985.99,1835.63,-57.78,0.0,0.0,0.0,0.0,1.0,0,0,0.0,49
26133387192928125B8A286,124614,2007-04-16 22:46:15.387000000,B,36,Defaulted,2008-02-28,0.22523,0.2178,0.2078,,,,,,,0,MI,Other,Self-employed,65.0,True,True,839133853968859510E09E1,2007-04-16 22:24:39.397000000,700.0,719.0,1994-01-01 00:00:00,7.0,5.0,14.0,3,802.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100827.0,0.89,12001.0,13.0,1.0,0.0,10.01,"$1-24,999",False,0.083333,E8C733873542258830E9103,,,,,,,,,333,10.0,83,13718,25000,2007-04-30 00:00:00,Q2 2007,CCE5338464334624429A43D,951.92,4729.6,2205.08,2524.52,-115.22,0.0,22794.9,22794.92,0.0,1.0,0,0,0.0,281
255A3549835142977542D9B,600324,2012-06-15 16:20:04.897000000,,36,Completed,2013-09-24,0.35796999999999995,0.3177,0.3077,0.2896,0.165,0.1246,1.0,HR,3.0,1,CA,Sales - Retail,Employed,8.0,False,False,,2012-06-15 16:20:01,720.0,739.0,2007-05-16 00:00:00,7.0,7.0,13.0,6,141.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,1724.0,0.37,2876.0,11.0,1.0,1.0,4.85,"$1-24,999",True,141.666667,301D3654312439023158F8B,,,,,,,,,0,,21,68213,3700,2012-06-20 00:00:00,Q2 2012,FDF53549848095196414976,160.68,4739.39,3699.99,1039.4,-32.72,0.0,0.0,0.0,0.0,1.0,0,0,0.0,34
F6473385095898566964C3F,117620,2007-03-31 18:53:05.107000000,C,36,Completed,2010-04-29,0.16115,0.154,0.144,,,,,,,0,,Other,Not employed,0.0,False,True,43A03384054523243B7F499,2007-03-31 13:20:43.947000000,660.0,679.0,1992-09-14 00:00:00,23.0,17.0,43.0,14,1011.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,32593.0,0.9,3036.0,37.0,1.0,2.0,10.01,Not employed,False,0.083333,2C96338705412827746A90B,,,,,,,,,0,,83,12982,13995,2007-04-18 00:00:00,Q2 2007,82D03380720304161A840FB,0.0,17885.54,13996.88,3888.66,-179.65,-663.53,0.0,0.0,0.0,1.0,1,1,53.27,239
F77C33863829972954B25B6,127355,2007-04-23 06:13:01.617000000,C,36,Completed,2007-08-15,0.14636,0.1375,0.1275,,,,,,,0,,Student - College Graduate Student,Full-time,20.0,False,True,B0473364376920128370B13,2007-04-15 20:26:05.133000000,660.0,679.0,1977-01-29 00:00:00,6.0,6.0,6.0,6,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4202.0,0.82,600.0,6.0,1.0,0.0,10.01,"$1-24,999",False,0.083333,7B653387293134371540307,,,,,,,,,0,,82,14517,2000,2007-05-01 00:00:00,Q2 2007,19443386247962091159535,68.11,2077.58,2000.0,77.58,-5.64,0.0,0.0,0.0,0.0,1.0,0,0,0.0,47
71803372763679280958BAC,55948,2006-11-01 14:58:24.893000000,B,36,Completed,2009-09-22,0.17219,0.165,0.155,,,,,,,0,CA,Other,Not available,,True,True,BAE93365625072437A1CBD9,2006-10-21 17:29:58.363000000,680.0,699.0,1986-09-18 00:00:00,,,13.0,4,191.0,1.0,6.0,1.0,,1.0,0.0,,,,,,,,10.01,Not displayed,False,0.083333,14F233735019491112ABD7F,,,,,,,,,0,,88,4549,9500,2006-11-10 00:00:00,Q4 2006,79353372413870400E731DA,336.34,12005.4,9500.0,2505.4,-78.29,0.0,0.0,0.0,0.0,1.0,0,0,0.0,91
62C6338780812277366B121,124347,2007-04-16 13:11:58.723000000,AA,36,Chargedoff,2009-02-03,0.17722000000000002,0.17,0.155,,,,,,,0,,Other,Self-employed,107.0,True,True,6AE63376424094618B9AA87,2007-04-16 12:43:09.990000000,800.0,819.0,1993-03-01 00:00:00,15.0,15.0,29.0,9,99.0,8.0,19.0,0.0,0.0,1.0,0.0,0.0,1928.0,0.08,20324.0,25.0,0.8,1.0,10.01,"$1-24,999",False,0.083333,06D23389218780864990814,,,,,,,,,1985,21.0,82,14569,25000,2007-05-02 00:00:00,Q2 2007,6F113377890617857E14C0E,891.32,13955.47,9295.08,4660.39,-131.88,0.0,15704.9,15704.92,0.0,1.0,0,0,0.0,220
